,name,date,votes,all_votes,winner,win_difference
16568,eris visits the mansion and indirectly asks if they might have seen their chimera project,2023-05-14 22:50:01.046272248+00:00,5,22,False,0
3429,"adrakist nibbly, still squirrel-sized, sitting on scythe's shoulder and spitting flames for her amusement and scythe's surprise.",2019-02-17 23:58:31.139634599+00:00,5,46,False,0
16447,good morning mzzkiti.,2023-05-07 23:27:18.824459223+00:00,5,30,False,0
14175,"sythe and mrs. nibbly encounter their alternate universe counterparts, anthro mrs. nibbly and feral sythe",2022-09-12 02:05:55.116992351+00:00,5,29,False,0
16498,eris visits the mansion and indirectly asks if they might have seen their chimera project,2023-05-08 03:30:52.834487727+00:00,5,21,False,0
15746,"basitin flirting 4 - human kneels and shows basitin a ring. when she doesn't take a hint, he pulls out a form 1132-b",2023-03-06 00:18:44.184077950+00:00,5,26,False,0
15894,good morning northern basitin huntress ,2023-03-13 00:45:35.920230844+00:00,5,32,False,0
16470,windstraw struggles to reach a doorknob because she’s too short with amelia chuckling in the background. then in a second panel amelia helps windstraw open the door by holding her up so she can reach it,2023-05-08 01:26:42.913425394+00:00,5,34,False,0
2296,nibbly meets scarlet (sequential art),2018-08-19 23:29:28.163445356+00:00,5,41,False,0
13866,kid versions of the modern trio messing around with a garden hose on a hot summers day.  they do the bottle rocket thing where you attach the bottle to the end of the hose and it blasts off when the pressure gets too high.,2022-08-21 21:09:44.481049461+00:00,5,33,False,0
14915,revisit of chapter 19: sythe and red react to karen's lack of modesty as she gets into the hotspring.,2022-12-12 00:38:56.818447226+00:00,5,28,False,0
3667,one of the human girls from two kinds as a sister of battle from 40k,2019-03-18 00:58:07.285691107+00:00,5,42,False,0
4680,adira going over the finances for the inn.,2019-11-17 22:20:41.455981072+00:00,5,24,False,0
5129,[cosplay] maren as carmen sandiego.,2020-01-12 23:43:53.415429989+00:00,5,20,False,0
12102,sythe is feeling down so maren attempts to cheer him up by asking if he’s a good boy,2022-01-24 04:37:03.464399718+00:00,5,25,False,0
10053,sythe druid of the forest (with nibbly),2021-06-14 01:34:25.903494133+00:00,5,24,False,0
4778,our intrepid explorers find themselves in a savanna surrounded by a tribe of cheetah keidran armed with pointy spears!,2019-11-24 21:44:57.329552218+00:00,5,23,False,0
3260,"sythe & nibbs fix a sink but the instructions were unclear, nibbs got stuck in the drain pipe",2019-02-03 23:20:20.801498166+00:00,5,49,False,0
9124,"choosing the ""flirt"" option when you meet sahari, the sphinx in the maze ",2021-02-22 04:02:39.443224837+00:00,5,21,False,0
16412,good morning northern basitin huntress,2023-05-07 21:22:12.451877284+00:00,5,28,False,0
16685,karen is enthusiastic in her appreciation of what she believes must be maren's most adorable form yet. cat clan maren.,2023-05-22 02:15:06.392848991+00:00,5,18,False,0
4244,world war ii pin-up maren as sexy french maquis resistance freedom fighter,2019-08-18 22:15:28.790691752+00:00,5,16,False,0
11745,"red's version of a christmas tree: one he sets on fire, then replaces when its burnt to ash",2021-12-20 04:01:12.673741185+00:00,5,18,False,0
12150,the basitin couple from basitin first time enjoying a romantic dinner. or at least what passes for romantic for basitins,2022-02-13 23:56:56.373022187+00:00,5,30,False,0
9238,good morning stilt-wolf,2021-03-22 02:44:11.121138440+00:00,5,28,False,0
4712,the explorers arrive at a tiger village and receive a warm welcome from the locals,2019-11-18 00:26:53.059263870+00:00,5,15,False,0
9247,"basitin evolution: basitin variants inspired by jolteon, flareon and vaporeon.  ",2021-03-22 02:44:11.121138440+00:00,5,31,False,0
4601,"dogs and wolf keidran recreating the famous ""dogs playing poker"" painting",2019-11-11 00:21:52.783873324+00:00,5,16,False,0
14111,northern basitin gives her snow wolf the big news with nat doing a spit take over hearing the conversation. scene before and after the big news.,2022-09-11 23:55:55.368141630+00:00,5,34,False,0
10864,good morning brutus,2021-10-03 21:44:52.285205523+00:00,5,26,False,0
13824,"nibbly got a magic pen, bad days comes to all sythe enemies.",2022-08-14 23:51:34.719464105+00:00,5,20,False,0
19228,"sythe and wolf maren wake up from the new year’s party, but maren wants to rest a little bit longer",2024-01-08 02:53:42.597369796+00:00,5,16,False,0
16297,sythe getting his hair braided by maren as they lounge about.,2023-04-23 22:07:12.354035654+00:00,5,26,False,0
16064,good morning northern basitin huntress,2023-04-02 21:33:24.240123979+00:00,5,44,False,0
15564,"it gets very competitive.""",2023-02-13 01:32:16.515199168+00:00,5,24,False,0
10359,"sequel to wolf mary: young mary silverlock gets caught by another templar in her keidran transformation while disrobed and feeling her fur. not being recognized and mistaken for an actual keidran, mary's kicked out before she can explain, left without clothes and unable to change back.",2021-07-12 01:05:02.860244236+00:00,5,22,False,0
15691,"(modern au: chemistry catastrophe) the modern trio tries an experiment but mixes the wrong beakers, causing a gas reaction gone wrong.",2023-02-20 04:16:33.602206991+00:00,5,31,False,0
4834,"the explorers to tiger lands are invited to share a communal bed, much to their embarrassment",2019-11-25 02:28:16.219295746+00:00,5,18,False,0
14270,young teen versions of the modern trio racing rc cars against each other.,2022-09-19 02:21:32.207312893+00:00,5,19,False,0
3908,"a tigress noble joins two male human cartographers map out the tiger territory, similar to lewis and clark with sacajawea. possible journal entry of the human explorers.",2019-05-05 20:18:00.980282848+00:00,5,27,False,0
3830,a tigress noble helps guide two male human cartographers thought a expedition into tiger territory to map out the region. like lewis and clark with sacajawea!,2019-04-15 01:10:36.200149732+00:00,5,44,False,0
15007,sythe and wolf maren sharing a tender embrace while in their sleep together,2022-12-18 22:38:52.049500349+00:00,5,27,False,0
3345,"eric ""studies"" chimera to see what kind of kiedran she actually is, and he also adds a new painting to his collection",2019-02-11 01:08:40.685167559+00:00,5,61,False,0
15734,"trio lore: how did seraphina, sealeen and landen meet?",2023-03-06 00:18:44.184077950+00:00,5,38,False,0
3539,"keidran nibbly gets a tummy ache, sythe comforts her with a belly rub.",2019-03-04 02:16:39.016922754+00:00,5,40,False,0
8976,redraw of old character concept: stilt wolf,2021-02-14 23:56:45.059357751+00:00,5,29,False,0
15763,eris visits the mansion and indirectly asks if they might have seen their chimera project,2023-03-06 01:58:42.762798730+00:00,5,25,False,0
7226,dark archmage maren.,2020-08-23 23:15:50.064954856+00:00,5,24,False,0
12193,"anthro nibbly wraps herself and her bushy tail around sythe like a blanket, hugging him tightly.",2022-02-14 01:39:34.912543414+00:00,5,24,False,0
3318,landscape sketch of wander riding agro through the forbidden lands from shadow of the colossus,2019-02-10 22:39:46.872481557+00:00,5,36,False,0
11640,everyone celebrates christmas in the adira's riftwall tavern.,2021-12-13 02:14:45.900300672+00:00,5,25,False,0
3447,"keidran nibbly gets a tummy ache, sythe comforts her with a belly rub.",2019-02-19 01:32:19.644004353+00:00,5,25,False,0
2515,mrs nibbs unleashing some squirrly wrath!!!,2018-10-14 23:56:12.470600422+00:00,5,29,False,0
3279,maren discovers magic and is drunk with power,2019-02-04 01:17:02.954275290+00:00,5,46,False,0
14052,"a diplomatic meeting in sheppard square with tiger ambassadors, but in keeping with tiger custom, all meeters are naked.",2022-09-05 02:13:54.298537886+00:00,5,34,False,0
11694,maren and sythe dancing the night away during an annual winter gala.,2021-12-20 00:41:07.061876257+00:00,5,32,False,0
14975,lt. alice reed finds the winter weather of edinmire a lot more enjoyable in her lynx form while daniels begrudgingly accompanies her on patrol.,2022-12-12 03:01:55.317622600+00:00,5,18,False,0
15579,"sythe and wolf maren sleeping together, holding each other in a loving embrace",2023-02-19 23:45:26.535428247+00:00,5,28,False,0
4008,tavern master drink off: maren vs. adira.,2019-05-12 22:14:07.785821501+00:00,5,23,False,0
4053,red grabs keidran maren's tail!,2019-05-13 01:19:50.884795336+00:00,5,19,False,0
9860,portrait of karen with an endearing smile,2021-06-07 00:01:38.061988710+00:00,5,21,False,0
5855,good morning karen (viewer has been kicked out of the bed by a sleeping karen),2020-04-12 23:58:02.835450050+00:00,5,16,False,0
817,eric gets to draw merie the mermaid,2017-08-20 21:58:45.374652064+00:00,5,59,False,0
16829,an injured scythe holding a bound wolf maren as he's defiantly protecting her from a group of bandits that have them surrounded,2023-06-05 01:56:14.380020323+00:00,5,33,False,0
21174,nibbly rocking out to some metal. \m/,2017-12-10 21:15:21.171180463+00:00,5,54,False,0
21176,"snowball fight! after sealeen beans him, landen strikes back.",2017-12-10 21:15:21.171180463+00:00,5,43,False,0
17264,lynx wedding: reed agreed to the marriage to gain uh.. more intel on the royal family. lynx prince kisses reed and she blushes hard,2023-07-17 01:01:42.413479811+00:00,5,22,False,0
20213,anthro nibbs acorn vault heist.,2024-04-07 23:41:17.733831499+00:00,5,38,False,0
10600,"the female northern basitin brings back the injured wolf back to her place with the other northern basitins jokingly say ""can't wait to have wolf tonight!"" the wolf looking vary worried.",2021-09-06 02:52:27.459815576+00:00,5,21,False,0
13641,nib nab with adira and amelia,2022-08-08 00:39:21.640615393+00:00,5,26,False,0
21433,"the team is playing uno, and one of them cheats.",2018-01-21 22:42:50.277799730+00:00,5,56,False,0
17001,an injured scythe holding a bound wolf maren as he's defiantly protecting her from a group of bandits that have them surrounded,2023-06-18 22:46:33.110281025+00:00,5,36,False,0
1190,karen takes fem fur red shopping... much to red's dismay,2018-02-18 22:51:17.237831327+00:00,5,45,False,0
1199,karaoke night on the na'rella. who's the best singer,2018-02-18 22:51:17.237831327+00:00,5,46,False,0
18774,eris visits the mansion and indirectly asks if they might have seen their chimera project,2023-12-04 03:24:25.148311102+00:00,5,25,False,0
1287,the female main character from the halfkind comic returns!,2018-03-11 20:02:31.818819144+00:00,5,31,False,0
16802,"trying out new limbs. (chimera is trying on new limbs, making the others feel sick to they're stomachs)",2023-06-05 01:03:44.327952449+00:00,5,30,False,0
21242,"lt. alice reed as santa clause, bringing the gift of justice.",2017-12-17 21:42:52.961444431+00:00,5,38,False,0
7197,keidran cannibals,2020-08-23 21:13:52.915841630+00:00,5,21,False,0
17490,m'ress from star trek the animated series 1973,2023-08-07 02:32:03.339263632+00:00,5,39,False,0
16692,"a human farmer, seeking to move into keidran lands, works up the nerve to try on the collar of keidranification. is the vixen in the mirror... him?",2023-05-22 03:52:58.916202351+00:00,5,27,False,0
16700,maren braiding sythe's hair as they laze around.,2023-05-22 03:52:58.916202351+00:00,5,16,False,0
5705,"magic gone wrong: seraphina has become human, and sealeen and landen are adrakists!",2020-03-23 00:33:56.915242828+00:00,5,15,False,0
12562,"brahn's daughter becomes the irish war goddess morrigan, surrounded by a flock of crows as she stands atop the ulster mountains.",2022-04-03 22:41:40.187896090+00:00,5,22,False,0
16759,good morning sythe.  ,2023-06-04 23:05:40.480709907+00:00,5,46,False,0
17376,the western basitin versions of the three generals.,2023-07-24 04:16:25.841689736+00:00,5,24,False,0
1985,human sythe + nibbly's reaction,2018-06-24 20:26:45.357895709+00:00,5,56,False,0
15266,"death from puss in boots is lookin a little... curvier than normal. still as scary, though. ",2023-01-23 00:41:40.695850636+00:00,5,37,False,0
8005,very happy seraphina in dragon form (wags her tail very quickly),2020-11-15 22:12:10.258862555+00:00,5,34,False,0
17466,"it's a hot day outside, so adira decided to work in a swimsuit.",2023-08-07 00:32:10.460472881+00:00,5,55,False,0
1479,sythe as a reluctant squirrel mascot for nibbly world.,2018-04-09 00:36:44.274857242+00:00,5,47,False,0
12470,good morning bunny girl,2022-03-20 21:23:22.833219684+00:00,5,21,False,0
17354,daniels and therie on a romantic dinner date,2023-07-24 02:07:23.828730681+00:00,5,42,False,0
1947,a tiger tribe witch doctor ,2018-06-18 01:19:48.526470379+00:00,5,51,False,0
6075,"nibbly claims the role of grand templar, free nuts for all!",2020-05-04 01:06:05.812567066+00:00,5,15,False,0
1890,kangaroo keidran boxing,2018-06-11 00:29:54.728665350+00:00,5,31,False,0
1902,half-kind: tom's pre-twokinds comic main character returns!,2018-06-11 00:29:54.728665350+00:00,5,30,False,0
13430,"since sythe's a diplomat, maybe he's been on official visits to the human empire?  what would a visit like this be like?",2022-06-19 21:32:35.713101440+00:00,5,31,False,0
13365,"brutus meeting nibbs, sythe getting jealous.",2022-06-13 02:42:38.124486035+00:00,5,34,False,0
