,name,date,votes,all_votes,winner,win_difference
2396,"what a party! the snow wolf and northern basitin wake in a vary messed up room and lots of bottles and both of them in bed together, and notice the snow leopard couple making breakfast",2022-02-14 03:06:30.112311409+00:00,2,29,False,0
14059,maren cosplays as lust from fullmetal alchemist,2021-03-22 02:44:11.121138440+00:00,2,32,False,0
10743,good morning female brutus ,2020-04-19 20:20:55.491657497+00:00,2,17,False,0
14097,reversed roles but with keth and nathani,2021-04-04 21:41:18.457258680+00:00,2,20,False,0
1970,the gang visit the museum and see the past of their prehistoric ancestors,2022-01-02 22:03:52.026131685+00:00,2,24,False,0
15586,sam and collin head out for some fun at a fair ground. time for a friendly competition to determine who is better at knocking the cans over.,2021-09-19 21:52:28.559173218+00:00,2,23,False,0
10471,a pinup of loona in hell from helluva boss,2020-03-22 20:12:08.336386154+00:00,2,10,False,0
8843,adira reference sheet,2019-05-12 22:14:07.785821501+00:00,2,28,False,0
2121,"carver finally escapes the basitin islands and made it back to the guild. however, due to his failure with team b, he's been demoted to the position of ""milk maid"" for sam.",2022-01-10 02:13:06.329640715+00:00,2,24,False,0
11075,"squirrelfied maren finds where nibbly stole all the clothes, nibbly refuses to let her take them back.",2020-05-18 00:27:15.592963487+00:00,2,11,False,0
11877,a grey rat and white mouse keidran,2020-08-10 00:14:28.580564600+00:00,2,20,False,0
10438,sythe wins the race in the sport car and celebrating it with the race girls as nibbly and maren,2020-03-16 04:06:01.909621918+00:00,2,13,False,0
1793,"au:  wolf maren is doing a photo shoot covered only in whipped cream. sythe has kindy offered to help lick her clean when she's done. this is inspired by an album cover of herb alpert's ""whipped cream and other delights"".",2023-01-23 01:31:12.777737071+00:00,2,19,False,0
2125,"a basitin blacksmith unveils his new invention, a helmet that covers the ears!",2022-01-10 02:13:06.329640715+00:00,2,33,False,0
12754,"midna nibbly, riding wolf link sythe.  ",2020-10-25 21:50:18.546372416+00:00,2,25,False,0
11496,special reference sheet windstraw,2020-07-05 20:53:55.117462034+00:00,2,16,False,0
11497,"in a modern au, sythe gives maren a subtleseed necklace.",2020-07-05 20:53:55.117462034+00:00,2,22,False,0
15662,a young windstraw riding on the shoulders of a younger version of the maned wolf from stilt wolf redux,2021-09-20 04:37:55.119177726+00:00,2,26,False,0
15135,"gender swap au: grand templar tracy legacy, sitting in a chair with an attendant beside her. at the peak of her villainous career. ",2021-07-11 21:24:48.938744432+00:00,2,17,False,0
15490,"scarlet (fem-wolf-red), furious with the banter, chases after sythe to smash, but stumbles and falls on him. to scarlet's embarrassment, it looks like hugs and kiss. ",2021-09-12 23:57:23.862955229+00:00,2,25,False,0
9020,nathan as a maid.,2019-07-14 23:18:54.643787134+00:00,2,17,False,0
11068,redraw cover of chapter two,2020-05-18 00:27:15.592963487+00:00,2,14,False,0
11522,"squirrilified maren fights the influence of nibbly, who keeps trying to fondle 'her' new bosom.",2020-07-05 20:53:55.117462034+00:00,2,18,False,0
10448,eric ref sheet,2020-03-16 04:06:01.909621918+00:00,2,21,False,0
5914,"the main gang all dwarfed in size by the planeswalker dragon, nicol bolas (magictg)",2018-02-05 00:02:59.133891030+00:00,2,23,False,0
10746,good morning magpie,2020-04-19 22:29:28.109086009+00:00,2,19,False,0
10410,a pinup of loona in hell from helluva boss,2020-03-16 02:01:44.401845970+00:00,2,15,False,0
14094,the chimera meets red and he thinks she's a monster attacking,2021-04-04 21:41:18.457258680+00:00,2,22,False,0
13002,windstraw enters a drinking competition and is drunk after just one shot,2020-11-23 02:46:32.998892769+00:00,2,21,False,0
2487,"mail husky and snowleopard. both sit at the campfire at night, drink a cup of tea, and plan the route for the next day",2022-02-21 04:00:46.267000700+00:00,2,33,False,0
8793,maren the ultra-judgemental genie.,2019-05-06 01:32:21.199622203+00:00,2,18,False,0
15595,stoney eating soap to create soap bubbles. he wants to show saria that he can be family friendly.,2021-09-20 00:07:54.659111387+00:00,2,32,False,0
1752,epic battle between nameless farmer boy from page 224 and pizza delivery tom,2023-01-22 22:25:47.241303313+00:00,2,30,False,0
13094,kid kieth and puptani celebrate their first holiday together in the snow.,2020-12-07 03:24:00.506600623+00:00,2,26,False,0
1982,the twokinds actors all ring in new years with a party and kisses for the couples,2022-01-02 22:03:52.026131685+00:00,2,33,False,0
12718,adora bar tender mixing drinks,2020-10-25 20:06:11.378807296+00:00,2,23,False,0
11033,human explorers visit the western basitin territory and try to establish a trade agreement with them. offering gifts to one another for a long friendships.,2020-05-17 22:58:58.710538770+00:00,2,15,False,0
12721,handyman colin calendar pinup - happy halloween!,2020-10-25 20:06:11.378807296+00:00,2,19,False,0
2534,genderswap au: tracy's evil smoke hallucination having a mental/nervous breakdown about having a child with a keidran.,2022-03-06 22:38:31.873059226+00:00,2,34,False,0
2390,"sythe serves up orders (table-side?) of fine coffees and tasty baked goods as barista, with nibbly left tending register near the pastries and cakes.",2022-02-14 03:06:30.112311409+00:00,2,22,False,0
4542,wrinry getting her wings back,2017-06-18 19:48:52.353494855+00:00,2,44,False,0
10990,stone guardian showdown alternate ending: karen suplexes stoneward,2020-05-11 00:44:10.222954210+00:00,2,12,False,0
15525,cassie meets wolf maren,2021-09-13 01:15:50.661559308+00:00,2,26,False,0
13964,youngtani in a pillow-fort,2021-02-22 04:02:39.443224837+00:00,2,32,False,0
5485,"twokinds kindergarten! twokinds characters as little kids, together!",2017-11-13 01:14:08.871207510+00:00,2,28,False,0
4496,wring getting her wings back.,2017-06-11 21:07:51.221750866+00:00,2,29,False,0
15832,detritus handing out candy during halloween. ,2021-10-10 23:52:29.177745044+00:00,2,30,False,0
9180,adira at work costumed as elvira for the season.,2019-10-06 23:16:47.926935096+00:00,2,14,False,0
10969,traditional snow leopard celebration,2020-05-11 00:23:39.234491162+00:00,2,20,False,0
10639,adira now also sells coffee and asks us if we want a cup,2020-04-12 21:15:43.047868213+00:00,2,27,False,0
13224,the cast looking down at a city from a skydeck,2020-12-20 21:22:29.834693749+00:00,2,19,False,0
2462,very vixen eric,2022-02-21 02:36:27.654242833+00:00,2,23,False,0
1064,sequel to wolves in the rain where sythe trips and falls over,2022-10-24 00:34:40.695282432+00:00,2,27,False,0
2056,the modern trio taking a selfie in front of the rockefeller christmas tree/time's square for the new year countdown,2022-01-03 02:36:57.142868110+00:00,2,25,False,0
10592,adira now also sells coffee and asks us if we want a cup,2020-04-06 01:02:45.308093729+00:00,2,26,False,0
11404,snow wolf hockey players of the white fangs,2020-06-21 20:23:31.791617994+00:00,2,15,False,0
9213,tk characters as fellowship of the ring.,2019-10-07 00:32:09.605906098+00:00,2,13,False,0
2080,vixen barkeep at a bar in coastal fox territories,2022-01-09 23:00:27.859737846+00:00,2,38,False,0
10618,anthro nibs selling acorns form a long jacket,2020-04-06 03:08:27.303778320+00:00,2,21,False,0
11412,the female explorer has arrived to a village of snow wolves and raises mixed feelings in the locals,2020-06-21 20:23:31.791617994+00:00,2,20,False,0
10704,the solider from basitin flirting learning how to properly flirt with a basitin.,2020-04-13 01:46:55.443066492+00:00,2,12,False,0
4193,twokinds chars wearing shirts from major colleges they're the mascot of.,2017-04-17 00:34:00.592646989+00:00,2,46,False,0
5497,"bagi and ryu from ""bagi, the monster of mighty nature"".",2017-11-19 21:14:00.680232302+00:00,2,28,False,0
14587,"mary silverlock, as a young adult in her prime, uses transformation magic. she turns into a snow wolf keidran, in her private quarters, to test how the spell works out of morbid curiosity.",2021-05-24 00:23:18.201353837+00:00,2,25,False,0
1990,the three basitin generals as the awakened pillar men from jojo's bizarre adventures.,2022-01-02 23:43:02.230912281+00:00,2,23,False,0
15614,"off the set 2: red happily chats with his best bro, sythe about finally getting to do his own action stunts again",2021-09-20 00:07:54.659111387+00:00,2,31,False,0
11995,dragon age/growth chart,2020-08-17 02:48:09.884162472+00:00,2,26,False,0
11627,"roberto the happy crab, standing upon a sand castle balcony.  gazing out over his royal crab army.",2020-07-13 00:20:37.437319882+00:00,2,21,False,0
10992,maren and karen witnessing their fathers death ,2020-05-11 00:44:10.222954210+00:00,2,18,False,0
10856,the tiger village falls under human attack and the explorers must defend their new home,2020-05-03 22:20:24.390806807+00:00,2,23,False,0
11360,the explorers study ancient wall paintings in company of tigress.,2020-06-15 01:53:25.031536901+00:00,2,18,False,0
12954,young pup sythe's first diplomatic foray in a human village; seems pup-sythe is quite the hit with the ladies.,2020-11-22 23:57:36.912202643+00:00,2,38,False,0
3920,ms nibbly enjoying a batch of recently roasted chestnuts,2021-12-13 01:50:59.273621429+00:00,2,29,False,0
2438,"the seer's daughter becomes the irish war goddess morrigan, surrounded by a flock of crows as she stands atop the ulster mountains.",2022-02-21 02:36:27.654242833+00:00,2,22,False,0
11352,"stoneward is a terminator, sent back through time to execute maren t. connor. she's working as a waitress when stoney zeroes in on her, turning happy hour into a panic!",2020-06-15 01:53:25.031536901+00:00,2,16,False,0
4057,cassidy and human are watching a movie together,2021-12-20 04:01:12.673741185+00:00,2,23,False,0
4437,"""kindred from league of legends",2017-06-05 02:44:58.102213428+00:00,2,18,False,0
4438,nibbly steals scrat's (ice age movies) acorn,2017-06-05 02:44:58.102213428+00:00,2,29,False,0
1788,niko from oneshot,2023-01-23 01:31:12.777737071+00:00,2,26,False,0
10837,"adira as the ""we can do it"" ww2 poster, to go along with the other ww2 pinups",2020-05-03 21:07:59.959592581+00:00,2,24,False,0
10849,maren in a sundress with a sunhat kicking back and enjoying a nice day,2020-05-03 22:20:24.390806807+00:00,2,22,False,0
14141,"a minor diplomatic incident occurs when the tiger diplomatic party is invited to the legacy estate for negotiations. where they are introduced to the legacys, much to iris's embarrassment. ",2021-04-05 02:13:54.680717527+00:00,2,28,False,0
14170,human ivy,2021-04-05 03:28:28.134953503+00:00,2,21,False,0
12109,page 55 but modern au & non-rude radiologist tom,2020-08-24 02:02:47.368074741+00:00,2,10,False,0
14152,maren and karen as ann and nancy of heart in the style of the little queen album.,2021-04-05 02:13:54.680717527+00:00,2,9,False,0
15561,"the rift wall sisters annual competition between locations. who makes better food, drinks, and ext. winner gets the bragging rights.",2021-09-13 02:46:18.647019657+00:00,2,22,False,0
14600,eric and saria bond over their artistic appreciation of the keidran body,2021-05-24 02:55:44.451990921+00:00,2,27,False,0
4610,the set of twokinds as a show on tv with a live studio audience,2017-06-25 20:42:53.523887299+00:00,2,42,False,0
13232,the baby decides it wants to make an appearance on christmas day. ,2020-12-20 21:22:29.834693749+00:00,2,19,False,0
9229,sythe thoughts on maren,2019-10-13 20:15:08.518644558+00:00,2,19,False,0
9202,xipe totec from no evil,2019-10-07 00:32:09.605906098+00:00,2,8,False,0
10830,good morning squirrelfied maren: maren waking up on top of a bed of stolen clothes.,2020-05-03 21:07:59.959592581+00:00,2,24,False,0
14163,"old school comic book cover for ""nibbly the magical menace"" aka her stealing the mana crystals",2021-04-05 02:13:54.680717527+00:00,2,14,False,0
4340,sythe without his ponytail,2017-05-15 00:30:28.957438120+00:00,2,40,False,0
10798,the solider from basitin flirting learning how to properly flirt with a basitin.,2020-04-20 01:34:22.720060450+00:00,2,15,False,0
4585,ms. nibbly sleeping on karen's face like a kitten,2017-06-18 23:48:00.733812033+00:00,2,54,False,0
2014,very vixen eric,2022-01-03 01:21:54.054735012+00:00,2,31,False,0
3829,"the main cast lounging around the estate fireplace, a calm and nice image to enjoy during this stressful and anxiety inducing holiday.",2021-12-06 03:35:40.015378585+00:00,2,20,False,0
12025,"everyone bowing on stage after a successful show, shot from behind showing the big theater crowd that came to watch",2020-08-23 21:13:52.915841630+00:00,2,18,False,0
3736,good morning wolf maren,2021-12-05 22:24:39.007788718+00:00,2,22,False,0
6034,anklet of humanification: the return of vehra,2018-02-19 00:08:33.574779032+00:00,2,33,False,0
11852,"puppy brutus, proudly marching around on all 4s with a stick in his mouth",2020-08-09 22:26:50.880524815+00:00,2,24,False,0
11122,"human explorers visit the western basitin territory and try to establish a trade agreement with them, offering gifts",2020-05-24 20:13:38.168259669+00:00,2,18,False,0
11105,"bird types of twokinds worlds! (penguins, owls, ravens)",2020-05-24 20:13:38.168259669+00:00,2,18,False,0
15440,rivet from ratchet and clank uppercutting a goon-4-less (space lizard dudes) with a hammer,2021-09-06 04:00:32.176678542+00:00,2,20,False,0
5153,"karen and maren, a not so normal day in the tavern. because lizardfolk cleric happened/walks in.",2017-10-08 20:37:12.307080671+00:00,2,55,False,0
12887,twokinds tv shows au blooper reel,2020-11-16 03:30:56.866620418+00:00,2,17,False,0
1136,"mary and euchre get bitten by the weresnep.  it only half works, resulting in a pair of very confused wolves with snow leopard markings.",2022-10-24 03:49:06.440420305+00:00,2,20,False,0
